Epoch.Sec,DateTime.sensor,DateTime.adj,BV.volts,Temp.C,DO.mgL,Q,Intensity.lumft2
1559858100,2019-06-06 21:55:00,2019-06-06 14:43:00,3.5,15.601,8.58,0.959,
1559858700,2019-06-06 22:05:00,2019-06-06 14:53:00,3.5,14.076,9.001,0.969,
1559859300,2019-06-06 22:15:00,2019-06-06 15:03:00,3.5,13.763,9.155,0.973,
1559859900,2019-06-06 22:25:00,2019-06-06 15:13:00,3.5,13.615,9.139,0.974,
1559860500,2019-06-06 22:35:00,2019-06-06 15:23:00,3.5,13.641,9.136,0.974,
1559861100,2019-06-06 22:45:00,2019-06-06 15:33:00,3.5,13.536,9.151,0.974,
1559861700,2019-06-06 22:55:00,2019-06-06 15:43:00,3.5,13.536,9.196,0.975,
1559862300,2019-06-06 23:05:00,2019-06-06 15:53:00,3.49,13.527,9.13,0.975,
1559862900,2019-06-06 23:15:00,2019-06-06 16:03:00,3.49,13.466,9.11,0.974,
1559863500,2019-06-06 23:25:00,2019-06-06 16:13:00,3.49,13.449,9.117,0.975,
1559864100,2019-06-06 23:35:00,2019-06-06 16:23:00,3.49,13.396,9.154,0.975,
1559864700,2019-06-06 23:45:00,2019-06-06 16:33:00,3.49,13.388,9.137,0.975,
1559865300,2019-06-06 23:55:00,2019-06-06 16:43:00,3.49,13.353,9.132,0.976,
1559865900,2019-06-07 00:05:00,2019-06-06 16:53:00,3.49,13.326,9.124,0.975,
1559866500,2019-06-07 00:15:00,2019-06-06 17:03:00,3.49,13.283,9.101,0.974,
1559867100,2019-06-07 00:25:00,2019-06-06 17:13:00,3.49,13.248,9.13,0.975,
1559867700,2019-06-07 00:35:00,2019-06-06 17:23:00,3.49,13.213,9.124,0.974,
1559868300,2019-06-07 00:45:00,2019-06-06 17:33:00,3.49,13.134,9.192,0.975,
1559868900,2019-06-07 00:55:00,2019-06-06 17:43:00,3.49,13.134,9.184,0.976,
1559869500,2019-06-07 01:05:00,2019-06-06 17:53:00,3.49,13.072,9.132,0.974,
1559870100,2019-06-07 01:15:00,2019-06-06 18:03:00,3.49,13.064,9.134,0.976,
1559870700,2019-06-07 01:25:00,2019-06-06 18:13:00,3.49,13.064,9.126,0.974,
1559871300,2019-06-07 01:35:00,2019-06-06 18:23:00,3.49,13.055,9.125,0.974,
1559871900,2019-06-07 01:45:00,2019-06-06 18:33:00,3.49,13.064,9.112,0.974,
1559872500,2019-06-07 01:55:00,2019-06-06 18:43:00,3.49,13.02,9.122,0.975,
1559873100,2019-06-07 02:05:00,2019-06-06 18:53:00,3.48,13.02,9.116,0.974,
1559873700,2019-06-07 02:15:00,2019-06-06 19:03:00,3.48,12.985,9.169,0.975,
1559874300,2019-06-07 02:25:00,2019-06-06 19:13:00,3.48,12.949,9.161,0.976,
1559874900,2019-06-07 02:35:00,2019-06-06 19:23:00,3.48,12.905,9.138,0.974,
1559875500,2019-06-07 02:45:00,2019-06-06 19:33:00,3.48,12.897,9.155,0.975,
1559876100,2019-06-07 02:55:00,2019-06-06 19:43:00,3.48,12.853,9.156,0.975,
1559876700,2019-06-07 03:05:00,2019-06-06 19:53:00,3.48,12.817,9.154,0.975,
1559877300,2019-06-07 03:15:00,2019-06-06 20:03:00,3.48,12.8,9.162,0.976,
1559877900,2019-06-07 03:25:00,2019-06-06 20:13:00,3.48,12.773,9.137,0.974,
1559878500,2019-06-07 03:35:00,2019-06-06 20:23:00,3.48,12.747,9.142,0.974,
1559879100,2019-06-07 03:45:00,2019-06-06 20:33:00,3.48,12.703,9.157,0.975,
1559879700,2019-06-07 03:55:00,2019-06-06 20:43:00,3.48,12.659,9.154,0.974,
1559880300,2019-06-07 04:05:00,2019-06-06 20:53:00,3.48,12.597,9.167,0.973,
1559880900,2019-06-07 04:15:00,2019-06-06 21:03:00,3.48,12.597,9.167,0.974,
1559881500,2019-06-07 04:25:00,2019-06-06 21:13:00,3.48,12.535,9.202,0.975,
1559882100,2019-06-07 04:35:00,2019-06-06 21:23:00,3.48,12.474,9.212,0.975,
1559882700,2019-06-07 04:45:00,2019-06-06 21:33:00,3.48,12.482,9.204,0.974,
1559883300,2019-06-07 04:55:00,2019-06-06 21:43:00,3.48,12.456,9.227,0.975,
1559883900,2019-06-07 05:05:00,2019-06-06 21:53:00,3.47,12.429,9.229,0.975,
1559884500,2019-06-07 05:15:00,2019-06-06 22:03:00,3.47,12.376,9.231,0.974,
1559885100,2019-06-07 05:25:00,2019-06-06 22:13:00,3.47,12.385,9.226,0.974,
1559885700,2019-06-07 05:35:00,2019-06-06 22:23:00,3.47,12.367,9.231,0.974,
1559886300,2019-06-07 05:45:00,2019-06-06 22:33:00,3.47,12.35,9.261,0.975,
1559886900,2019-06-07 05:55:00,2019-06-06 22:43:00,3.47,12.341,9.242,0.975,
1559887500,2019-06-07 06:05:00,2019-06-06 22:53:00,3.47,12.314,9.224,0.973,
1559888100,2019-06-07 06:15:00,2019-06-06 23:03:00,3.47,12.288,9.26,0.974,
1559888700,2019-06-07 06:25:00,2019-06-06 23:13:00,3.47,12.252,9.265,0.975,
1559889300,2019-06-07 06:35:00,2019-06-06 23:23:00,3.47,12.235,9.269,0.975,
1559889900,2019-06-07 06:45:00,2019-06-06 23:33:00,3.47,12.226,9.248,0.973,
1559890500,2019-06-07 06:55:00,2019-06-06 23:43:00,3.47,12.217,9.272,0.974,
1559891100,2019-06-07 07:05:00,2019-06-06 23:53:00,3.47,12.173,9.301,0.975,
1559891700,2019-06-07 07:15:00,2019-06-07 00:03:00,3.47,12.155,9.29,0.974,
1559892300,2019-06-07 07:25:00,2019-06-07 00:13:00,3.47,12.146,9.271,0.973,
1559892900,2019-06-07 07:35:00,2019-06-07 00:23:00,3.47,12.084,9.307,0.975,
1559893500,2019-06-07 07:45:00,2019-06-07 00:33:00,3.47,12.093,9.288,0.974,
1559894100,2019-06-07 07:55:00,2019-06-07 00:43:00,3.47,12.066,9.296,0.974,
1559894700,2019-06-07 08:05:00,2019-06-07 00:53:00,3.47,12.048,9.312,0.974,
1559895300,2019-06-07 08:15:00,2019-06-07 01:03:00,3.47,12.031,9.331,0.975,
1559895900,2019-06-07 08:25:00,2019-06-07 01:13:00,3.47,12.039,9.315,0.974,
1559896500,2019-06-07 08:35:00,2019-06-07 01:23:00,3.47,11.977,9.32,0.973,
1559897100,2019-06-07 08:45:00,2019-06-07 01:33:00,3.47,11.968,9.33,0.974,
1559897700,2019-06-07 08:55:00,2019-06-07 01:43:00,3.47,11.959,9.367,0.975,
1559898300,2019-06-07 09:05:00,2019-06-07 01:53:00,3.47,11.951,9.359,0.975,
1559898900,2019-06-07 09:15:00,2019-06-07 02:03:00,3.47,11.959,9.364,0.975,
1559899500,2019-06-07 09:25:00,2019-06-07 02:13:00,3.47,11.942,9.364,0.975,
1559900100,2019-06-07 09:35:00,2019-06-07 02:23:00,3.46,11.924,9.356,0.974,
1559900700,2019-06-07 09:45:00,2019-06-07 02:33:00,3.46,11.915,9.374,0.975,
1559901300,2019-06-07 09:55:00,2019-06-07 02:43:00,3.47,11.897,9.384,0.975,
1559901900,2019-06-07 10:05:00,2019-06-07 02:53:00,3.46,11.888,9.374,0.974,
1559902500,2019-06-07 10:15:00,2019-06-07 03:03:00,3.46,11.897,9.372,0.974,
1559903100,2019-06-07 10:25:00,2019-06-07 03:13:00,3.46,11.862,9.371,0.974,
1559903700,2019-06-07 10:35:00,2019-06-07 03:23:00,3.46,11.853,9.394,0.975,
1559904300,2019-06-07 10:45:00,2019-06-07 03:33:00,3.46,11.826,9.397,0.975,
1559904900,2019-06-07 10:55:00,2019-06-07 03:43:00,3.46,11.835,9.394,0.975,
1559905500,2019-06-07 11:05:00,2019-06-07 03:53:00,3.46,11.826,9.383,0.974,
1559906100,2019-06-07 11:15:00,2019-06-07 04:03:00,3.46,11.817,9.407,0.975,
1559906700,2019-06-07 11:25:00,2019-06-07 04:13:00,3.46,11.817,9.386,0.974,
1559907300,2019-06-07 11:35:00,2019-06-07 04:23:00,3.46,11.781,9.401,0.974,
1559907900,2019-06-07 11:45:00,2019-06-07 04:33:00,3.46,11.799,9.372,0.973,
1559908500,2019-06-07 11:55:00,2019-06-07 04:43:00,3.46,11.781,9.398,0.974,
1559909100,2019-06-07 12:05:00,2019-06-07 04:53:00,3.46,11.773,9.393,0.974,
1559909700,2019-06-07 12:15:00,2019-06-07 05:03:00,3.46,11.764,9.389,0.973,
1559910300,2019-06-07 12:25:00,2019-06-07 05:13:00,3.46,11.746,9.427,0.975,
1559910900,2019-06-07 12:35:00,2019-06-07 05:23:00,3.46,11.737,9.413,0.974,
1559911500,2019-06-07 12:45:00,2019-06-07 05:33:00,3.46,11.71,9.443,0.975,
1559912100,2019-06-07 12:55:00,2019-06-07 05:43:00,3.46,11.71,9.431,0.974,
1559912700,2019-06-07 13:05:00,2019-06-07 05:53:00,3.46,11.719,9.447,0.975,
1559913300,2019-06-07 13:15:00,2019-06-07 06:03:00,3.46,11.701,9.426,0.974,
1559913900,2019-06-07 13:25:00,2019-06-07 06:13:00,3.46,11.71,9.433,0.974,
1559914500,2019-06-07 13:35:00,2019-06-07 06:23:00,3.46,11.71,9.446,0.974,
1559915100,2019-06-07 13:45:00,2019-06-07 06:33:00,3.46,11.692,9.461,0.974,
1559915700,2019-06-07 13:55:00,2019-06-07 06:43:00,3.46,11.683,9.486,0.974,
1559916300,2019-06-07 14:05:00,2019-06-07 06:53:00,3.46,11.665,9.509,0.975,
1559916900,2019-06-07 14:15:00,2019-06-07 07:03:00,3.46,11.683,9.476,0.974,
1559917500,2019-06-07 14:25:00,2019-06-07 07:13:00,3.46,11.683,9.53,0.974,
1559918100,2019-06-07 14:35:00,2019-06-07 07:23:00,3.46,11.701,9.528,0.975,
1559918700,2019-06-07 14:45:00,2019-06-07 07:33:00,3.46,11.692,9.497,0.975,
1559919300,2019-06-07 14:55:00,2019-06-07 07:43:00,3.46,11.683,9.53,0.975,
1559919900,2019-06-07 15:05:00,2019-06-07 07:53:00,3.46,11.71,9.543,0.974,
1559920500,2019-06-07 15:15:00,2019-06-07 08:03:00,3.46,11.692,9.575,0.975,
1559921100,2019-06-07 15:25:00,2019-06-07 08:13:00,3.46,11.728,9.544,0.975,
1559921700,2019-06-07 15:35:00,2019-06-07 08:23:00,3.46,11.746,9.565,0.974,
1559922300,2019-06-07 15:45:00,2019-06-07 08:33:00,3.46,11.746,9.573,0.975,
1559922900,2019-06-07 15:55:00,2019-06-07 08:43:00,3.46,11.799,9.577,0.974,
1559923500,2019-06-07 16:05:00,2019-06-07 08:53:00,3.45,11.799,9.586,0.974,
1559924100,2019-06-07 16:15:00,2019-06-07 09:03:00,3.45,11.799,9.582,0.975,
1559924700,2019-06-07 16:25:00,2019-06-07 09:13:00,3.46,11.817,9.578,0.973,
1559925300,2019-06-07 16:35:00,2019-06-07 09:23:00,3.46,11.897,9.643,0.976,
1559925900,2019-06-07 16:45:00,2019-06-07 09:33:00,3.45,11.942,9.572,0.974,
1559926500,2019-06-07 16:55:00,2019-06-07 09:43:00,3.46,12.031,9.582,0.974,
1559927100,2019-06-07 17:05:00,2019-06-07 09:53:00,3.45,12.066,9.585,0.974,
1559927700,2019-06-07 17:15:00,2019-06-07 10:03:00,3.45,12.084,9.55,0.975,
1559928300,2019-06-07 17:25:00,2019-06-07 10:13:00,3.45,12.128,9.542,0.975,
1559928900,2019-06-07 17:35:00,2019-06-07 10:23:00,3.45,12.137,9.489,0.975,
1559929500,2019-06-07 17:45:00,2019-06-07 10:33:00,3.46,12.208,9.509,0.974,
1559930100,2019-06-07 17:55:00,2019-06-07 10:43:00,3.45,12.235,9.579,0.975,
1559930700,2019-06-07 18:05:00,2019-06-07 10:53:00,3.45,12.261,9.535,0.974,
1559931300,2019-06-07 18:15:00,2019-06-07 11:03:00,3.45,12.456,9.54,0.974,
1559931900,2019-06-07 18:25:00,2019-06-07 11:13:00,3.46,12.491,9.572,0.974,
1559932500,2019-06-07 18:35:00,2019-06-07 11:23:00,3.46,12.571,9.55,0.974,
1559933100,2019-06-07 18:45:00,2019-06-07 11:33:00,3.46,12.553,9.465,0.973,
1559933700,2019-06-07 18:55:00,2019-06-07 11:43:00,3.45,12.624,9.397,0.975,
1559934300,2019-06-07 19:05:00,2019-06-07 11:53:00,3.46,12.765,9.384,0.974,
1559934900,2019-06-07 19:15:00,2019-06-07 12:03:00,3.46,12.817,9.39,0.975,
1559935500,2019-06-07 19:25:00,2019-06-07 12:13:00,3.46,12.888,9.43,0.975,
1559936100,2019-06-07 19:35:00,2019-06-07 12:23:00,3.46,12.773,9.367,0.973,
1559936700,2019-06-07 19:45:00,2019-06-07 12:33:00,3.46,12.668,9.349,0.975,
1559937300,2019-06-07 19:55:00,2019-06-07 12:43:00,3.45,12.632,9.349,0.975,
1559937900,2019-06-07 20:05:00,2019-06-07 12:53:00,3.46,12.624,9.369,0.976,
1559938500,2019-06-07 20:15:00,2019-06-07 13:03:00,3.46,12.615,9.277,0.973,
1559939100,2019-06-07 20:25:00,2019-06-07 13:13:00,3.45,12.597,9.269,0.974,
1559939700,2019-06-07 20:35:00,2019-06-07 13:23:00,3.46,12.544,9.272,0.974,
1559940300,2019-06-07 20:45:00,2019-06-07 13:33:00,3.46,12.509,9.302,0.974,
1559940900,2019-06-07 20:55:00,2019-06-07 13:43:00,3.46,12.535,9.423,0.974,
1559941500,2019-06-07 21:05:00,2019-06-07 13:53:00,3.46,12.606,9.458,0.973,
1559942100,2019-06-07 21:15:00,2019-06-07 14:03:00,3.46,12.571,9.428,0.974,
1559942700,2019-06-07 21:25:00,2019-06-07 14:13:00,3.46,12.58,9.499,0.975,
1559943300,2019-06-07 21:35:00,2019-06-07 14:23:00,3.46,12.588,9.453,0.974,
1559943900,2019-06-07 21:45:00,2019-06-07 14:33:00,3.46,12.668,9.451,0.974,
1559944500,2019-06-07 21:55:00,2019-06-07 14:43:00,3.46,12.694,9.445,0.974,
1559945100,2019-06-07 22:05:00,2019-06-07 14:53:00,3.46,12.712,9.434,0.975,
1559945700,2019-06-07 22:15:00,2019-06-07 15:03:00,3.45,12.712,9.423,0.974,
1559946300,2019-06-07 22:25:00,2019-06-07 15:13:00,3.45,12.721,9.407,0.973,
1559946900,2019-06-07 22:35:00,2019-06-07 15:23:00,3.46,12.738,9.408,0.975,
1559947500,2019-06-07 22:45:00,2019-06-07 15:33:00,3.46,12.721,9.422,0.974,
1559948100,2019-06-07 22:55:00,2019-06-07 15:43:00,3.45,12.712,9.442,0.975,
1559948700,2019-06-07 23:05:00,2019-06-07 15:53:00,3.46,12.685,9.465,0.976,
1559949300,2019-06-07 23:15:00,2019-06-07 16:03:00,3.45,12.694,9.389,0.973,
1559949900,2019-06-07 23:25:00,2019-06-07 16:13:00,3.46,12.685,9.428,0.975,
1559950500,2019-06-07 23:35:00,2019-06-07 16:23:00,3.46,12.65,9.367,0.974,
1559951100,2019-06-07 23:45:00,2019-06-07 16:33:00,3.46,12.615,9.368,0.975,
1559951700,2019-06-07 23:55:00,2019-06-07 16:43:00,3.45,12.624,9.375,0.975,
1559952300,2019-06-08 00:05:00,2019-06-07 16:53:00,3.46,12.606,9.378,0.974,
1559952900,2019-06-08 00:15:00,2019-06-07 17:03:00,3.46,12.571,9.409,0.975,
1559953500,2019-06-08 00:25:00,2019-06-07 17:13:00,3.46,12.527,9.358,0.974,
1559954100,2019-06-08 00:35:00,2019-06-07 17:23:00,3.46,12.509,9.338,0.975,
1559954700,2019-06-08 00:45:00,2019-06-07 17:33:00,3.46,12.456,9.32,0.974,
1559955300,2019-06-08 00:55:00,2019-06-07 17:43:00,3.46,12.465,9.325,0.974,
1559955900,2019-06-08 01:05:00,2019-06-07 17:53:00,3.46,12.438,9.31,0.974,
1559956500,2019-06-08 01:15:00,2019-06-07 18:03:00,3.46,12.412,9.351,0.974,
1559957100,2019-06-08 01:25:00,2019-06-07 18:13:00,3.45,12.385,9.362,0.974,
1559957700,2019-06-08 01:35:00,2019-06-07 18:23:00,3.45,12.359,9.356,0.974,
1559958300,2019-06-08 01:45:00,2019-06-07 18:33:00,3.45,12.332,9.344,0.974,
1559958900,2019-06-08 01:55:00,2019-06-07 18:43:00,3.45,12.314,9.365,0.975,
1559959500,2019-06-08 02:05:00,2019-06-07 18:53:00,3.45,12.323,9.37,0.974,
1559960100,2019-06-08 02:15:00,2019-06-07 19:03:00,3.45,12.297,9.39,0.975,
1559960700,2019-06-08 02:25:00,2019-06-07 19:13:00,3.45,12.306,9.356,0.974,
1559961300,2019-06-08 02:35:00,2019-06-07 19:23:00,3.45,12.279,9.368,0.975,
1559961900,2019-06-08 02:45:00,2019-06-07 19:33:00,3.45,12.252,9.364,0.975,
1559962500,2019-06-08 02:55:00,2019-06-07 19:43:00,3.45,12.252,9.347,0.974,
1559963100,2019-06-08 03:05:00,2019-06-07 19:53:00,3.45,12.217,9.373,0.975,
1559963700,2019-06-08 03:15:00,2019-06-07 20:03:00,3.45,12.208,9.38,0.975,
1559964300,2019-06-08 03:25:00,2019-06-07 20:13:00,3.45,12.19,9.36,0.973,
1559964900,2019-06-08 03:35:00,2019-06-07 20:23:00,3.45,12.146,9.387,0.974,
1559965500,2019-06-08 03:45:00,2019-06-07 20:33:00,3.45,12.137,9.362,0.974,
1559966100,2019-06-08 03:55:00,2019-06-07 20:43:00,3.45,12.128,9.367,0.975,
1559966700,2019-06-08 04:05:00,2019-06-07 20:53:00,3.45,12.128,9.359,0.975,
1559967300,2019-06-08 04:15:00,2019-06-07 21:03:00,3.45,12.137,9.349,0.975,
1559967900,2019-06-08 04:25:00,2019-06-07 21:13:00,3.45,12.111,9.365,0.974,
1559968500,2019-06-08 04:35:00,2019-06-07 21:23:00,3.45,12.128,9.37,0.976,
1559969100,2019-06-08 04:45:00,2019-06-07 21:33:00,3.45,12.066,9.387,0.975,
1559969700,2019-06-08 04:55:00,2019-06-07 21:43:00,3.46,12.075,9.377,0.975,
1559970300,2019-06-08 05:05:00,2019-06-07 21:53:00,3.45,12.048,9.383,0.974,
1559970900,2019-06-08 05:15:00,2019-06-07 22:03:00,3.46,12.013,9.39,0.974,
1559971500,2019-06-08 05:25:00,2019-06-07 22:13:00,3.46,12.004,9.398,0.974,
1559972100,2019-06-08 05:35:00,2019-06-07 22:23:00,3.45,11.995,9.412,0.975,
1559972700,2019-06-08 05:45:00,2019-06-07 22:33:00,3.45,11.968,9.406,0.974,
1559973300,2019-06-08 05:55:00,2019-06-07 22:43:00,3.45,11.959,9.413,0.974,
1559973900,2019-06-08 06:05:00,2019-06-07 22:53:00,3.45,11.942,9.419,0.974,
1559974500,2019-06-08 06:15:00,2019-06-07 23:03:00,3.45,11.888,9.452,0.975,
1559975100,2019-06-08 06:25:00,2019-06-07 23:13:00,3.45,11.897,9.437,0.974,
1559975700,2019-06-08 06:35:00,2019-06-07 23:23:00,3.45,11.888,9.435,0.974,
1559976300,2019-06-08 06:45:00,2019-06-07 23:33:00,3.45,11.871,9.453,0.975,
1559976900,2019-06-08 06:55:00,2019-06-07 23:43:00,3.45,11.862,9.475,0.976,
1559977500,2019-06-08 07:05:00,2019-06-07 23:53:00,3.45,11.853,9.453,0.975,
1559978100,2019-06-08 07:15:00,2019-06-08 00:03:00,3.46,11.826,9.451,0.974,
1559978700,2019-06-08 07:25:00,2019-06-08 00:13:00,3.45,11.817,9.481,0.975,
1559979300,2019-06-08 07:35:00,2019-06-08 00:23:00,3.45,11.817,9.467,0.975,
1559979900,2019-06-08 07:45:00,2019-06-08 00:33:00,3.45,11.808,9.482,0.975,
1559980500,2019-06-08 07:55:00,2019-06-08 00:43:00,3.45,11.773,9.493,0.975,
1559981100,2019-06-08 08:05:00,2019-06-08 00:53:00,3.45,11.781,9.479,0.974,
1559981700,2019-06-08 08:15:00,2019-06-08 01:03:00,3.45,11.764,9.485,0.974,
1559982300,2019-06-08 08:25:00,2019-06-08 01:13:00,3.45,11.764,9.497,0.975,
1559982900,2019-06-08 08:35:00,2019-06-08 01:23:00,3.45,11.764,9.487,0.975,
1559983500,2019-06-08 08:45:00,2019-06-08 01:33:00,3.45,11.755,9.496,0.975,
1559984100,2019-06-08 08:55:00,2019-06-08 01:43:00,3.45,11.773,9.495,0.975,
1559984700,2019-06-08 09:05:00,2019-06-08 01:53:00,3.45,11.737,9.496,0.974,
1559985300,2019-06-08 09:15:00,2019-06-08 02:03:00,3.45,11.755,9.497,0.975,
1559985900,2019-06-08 09:25:00,2019-06-08 02:13:00,3.45,11.773,9.49,0.974,
1559986500,2019-06-08 09:35:00,2019-06-08 02:23:00,3.45,11.728,9.496,0.974,
1559987100,2019-06-08 09:45:00,2019-06-08 02:33:00,3.45,11.71,9.484,0.973,
1559987700,2019-06-08 09:55:00,2019-06-08 02:43:00,3.45,11.692,9.514,0.974,
1559988300,2019-06-08 10:05:00,2019-06-08 02:53:00,3.45,11.737,9.507,0.975,
1559988900,2019-06-08 10:15:00,2019-06-08 03:03:00,3.45,11.719,9.489,0.974,
1559989500,2019-06-08 10:25:00,2019-06-08 03:13:00,3.45,11.701,9.514,0.975,
1559990100,2019-06-08 10:35:00,2019-06-08 03:23:00,3.45,11.719,9.514,0.976,
1559990700,2019-06-08 10:45:00,2019-06-08 03:33:00,3.45,11.701,9.503,0.974,
1559991300,2019-06-08 10:55:00,2019-06-08 03:43:00,3.45,11.683,9.524,0.975,
1559991900,2019-06-08 11:05:00,2019-06-08 03:53:00,3.45,11.701,9.506,0.974,
1559992500,2019-06-08 11:15:00,2019-06-08 04:03:00,3.45,11.71,9.5,0.974,
1559993100,2019-06-08 11:25:00,2019-06-08 04:13:00,3.45,11.701,9.51,0.975,
1559993700,2019-06-08 11:35:00,2019-06-08 04:23:00,3.45,11.683,9.507,0.974,
1559994300,2019-06-08 11:45:00,2019-06-08 04:33:00,3.45,11.683,9.519,0.975,
1559994900,2019-06-08 11:55:00,2019-06-08 04:43:00,3.45,11.657,9.53,0.974,
1559995500,2019-06-08 12:05:00,2019-06-08 04:53:00,3.45,11.665,9.52,0.974,
1559996100,2019-06-08 12:15:00,2019-06-08 05:03:00,3.45,11.657,9.529,0.975,
1559996700,2019-06-08 12:25:00,2019-06-08 05:13:00,3.45,11.683,9.531,0.975,
1559997300,2019-06-08 12:35:00,2019-06-08 05:23:00,3.45,11.657,9.553,0.975,
1559997900,2019-06-08 12:45:00,2019-06-08 05:33:00,3.45,11.648,9.566,0.976,
1559998500,2019-06-08 12:55:00,2019-06-08 05:43:00,3.45,11.648,9.527,0.974,
1559999100,2019-06-08 13:05:00,2019-06-08 05:53:00,3.45,11.648,9.558,0.975,
1559999700,2019-06-08 13:15:00,2019-06-08 06:03:00,3.45,11.63,9.552,0.975,
1560000300,2019-06-08 13:25:00,2019-06-08 06:13:00,3.45,11.621,9.582,0.975,
1560000900,2019-06-08 13:35:00,2019-06-08 06:23:00,3.45,11.639,9.571,0.975,
1560001500,2019-06-08 13:45:00,2019-06-08 06:33:00,3.45,11.639,9.597,0.975,
1560002100,2019-06-08 13:55:00,2019-06-08 06:43:00,3.45,11.639,9.582,0.974,
1560002700,2019-06-08 14:05:00,2019-06-08 06:53:00,3.45,11.648,9.595,0.975,
1560003300,2019-06-08 14:15:00,2019-06-08 07:03:00,3.45,11.665,9.612,0.974,
1560003900,2019-06-08 14:25:00,2019-06-08 07:13:00,3.45,11.674,9.64,0.975,
1560004500,2019-06-08 14:35:00,2019-06-08 07:23:00,3.45,11.692,9.652,0.976,
1560005100,2019-06-08 14:45:00,2019-06-08 07:33:00,3.45,11.701,9.635,0.975,
1560005700,2019-06-08 14:55:00,2019-06-08 07:43:00,3.45,11.71,9.656,0.975,
1560006300,2019-06-08 15:05:00,2019-06-08 07:53:00,3.45,11.701,9.661,0.976,
1560006900,2019-06-08 15:15:00,2019-06-08 08:03:00,3.45,11.728,9.652,0.974,
1560007500,2019-06-08 15:25:00,2019-06-08 08:13:00,3.45,11.728,9.658,0.974,
1560008100,2019-06-08 15:35:00,2019-06-08 08:23:00,3.45,11.799,9.677,0.975,
1560008700,2019-06-08 15:45:00,2019-06-08 08:33:00,3.45,11.808,9.717,0.975,
1560009300,2019-06-08 15:55:00,2019-06-08 08:43:00,3.45,11.862,9.69,0.975,
1560009900,2019-06-08 16:05:00,2019-06-08 08:53:00,3.45,11.862,9.694,0.976,
1560010500,2019-06-08 16:15:00,2019-06-08 09:03:00,3.45,11.924,9.682,0.975,
1560011100,2019-06-08 16:25:00,2019-06-08 09:13:00,3.45,12.004,9.662,0.974,
1560011700,2019-06-08 16:35:00,2019-06-08 09:23:00,3.45,12.084,9.696,0.976,
1560012300,2019-06-08 16:45:00,2019-06-08 09:33:00,3.45,12.155,9.659,0.974,
1560012900,2019-06-08 16:55:00,2019-06-08 09:43:00,3.45,12.244,9.674,0.976,
1560013500,2019-06-08 17:05:00,2019-06-08 09:53:00,3.45,12.314,9.628,0.975,
1560014100,2019-06-08 17:15:00,2019-06-08 10:03:00,3.45,12.367,9.568,0.975,
1560014700,2019-06-08 17:25:00,2019-06-08 10:13:00,3.45,12.465,9.553,0.975,
1560015300,2019-06-08 17:35:00,2019-06-08 10:23:00,3.46,12.491,9.552,0.975,
1560015900,2019-06-08 17:45:00,2019-06-08 10:33:00,3.46,12.588,9.532,0.975,
1560016500,2019-06-08 17:55:00,2019-06-08 10:43:00,3.46,12.694,9.515,0.975,
1560017100,2019-06-08 18:05:00,2019-06-08 10:53:00,3.46,12.738,9.523,0.975,
1560017700,2019-06-08 18:15:00,2019-06-08 11:03:00,3.45,12.8,9.531,0.975,
1560018300,2019-06-08 18:25:00,2019-06-08 11:13:00,3.46,12.791,9.533,0.976,
1560018900,2019-06-08 18:35:00,2019-06-08 11:23:00,3.46,12.967,9.498,0.976,
1560019500,2019-06-08 18:45:00,2019-06-08 11:33:00,3.46,13.09,9.459,0.976,
1560020100,2019-06-08 18:55:00,2019-06-08 11:43:00,3.46,13.16,9.447,0.975,
1560020700,2019-06-08 19:05:00,2019-06-08 11:53:00,3.46,13.265,9.455,0.976,
1560021300,2019-06-08 19:15:00,2019-06-08 12:03:00,3.46,13.309,9.406,0.975,
1560021900,2019-06-08 19:25:00,2019-06-08 12:13:00,3.46,13.388,9.394,0.976,
1560022500,2019-06-08 19:35:00,2019-06-08 12:23:00,3.46,13.562,9.374,0.975,
1560023100,2019-06-08 19:45:00,2019-06-08 12:33:00,3.46,13.606,9.365,0.975,
1560023700,2019-06-08 19:55:00,2019-06-08 12:43:00,3.46,13.554,9.289,0.974,
1560024300,2019-06-08 20:05:00,2019-06-08 12:53:00,3.46,13.641,9.279,0.975,
1560024900,2019-06-08 20:15:00,2019-06-08 13:03:00,3.46,13.693,9.272,0.975,
1560025500,2019-06-08 20:25:00,2019-06-08 13:13:00,3.46,13.763,9.344,0.975,
1560026100,2019-06-08 20:35:00,2019-06-08 13:23:00,3.46,13.85,9.331,0.976,
1560026700,2019-06-08 20:45:00,2019-06-08 13:33:00,3.46,13.902,9.305,0.974,
1560027300,2019-06-08 20:55:00,2019-06-08 13:43:00,3.46,13.867,9.286,0.975,
1560027900,2019-06-08 21:05:00,2019-06-08 13:53:00,3.46,13.858,9.286,0.976,
1560028500,2019-06-08 21:15:00,2019-06-08 14:03:00,3.46,14.006,9.251,0.976,
1560029100,2019-06-08 21:25:00,2019-06-08 14:13:00,3.46,14.05,9.231,0.976,
1560029700,2019-06-08 21:35:00,2019-06-08 14:23:00,3.46,14.145,9.196,0.976,
1560030300,2019-06-08 21:45:00,2019-06-08 14:33:00,3.46,14.058,9.097,0.975,
1560030900,2019-06-08 21:55:00,2019-06-08 14:43:00,3.46,13.971,9.087,0.975,
1560031500,2019-06-08 22:05:00,2019-06-08 14:53:00,3.46,13.971,9.071,0.974,
